,ticket_id,user_id,company_id,issue_category,created_at,match_id,staff_id,matched_at,company_name,company_size,wait_time,wait_time_minutes
192,193,62,42,Technical,2024-03-09 17:13:59.967908,193,22,2024-03-09 17:15:15.967908,Company_42,8,0 days 00:01:16,1.2666666666666666
193,194,4,49,Technical,2024-06-27 20:23:02.967908,194,18,2024-06-27 20:23:24.967908,Company_49,10,0 days 00:00:22,0.36666666666666664
194,195,46,6,Technical,2024-08-06 06:47:46.967908,195,35,2024-08-06 06:48:19.967908,Company_6,5,0 days 00:00:33,0.55
195,196,70,10,Billing,2024-05-30 17:50:47.967908,196,6,2024-05-30 17:57:31.967908,Company_10,12,0 days 00:06:44,6.733333333333333
196,197,73,13,Account,2024-07-11 06:43:39.967908,197,3,2024-07-11 06:47:26.967908,Company_13,9,0 days 00:03:47,3.783333333333333
197,198,97,32,Account,2024-04-08 06:52:43.967908,198,5,2024-04-08 06:54:54.967908,Company_32,47,0 days 00:02:11,2.183333333333333
198,199,750,23,Technical,2024-07-14 17:18:46.967908,199,9,2024-07-14 17:20:20.967908,Company_23,7,0 days 00:01:34,1.5666666666666667
199,200,24,21,Technical,2024-06-19 22:28:54.967908,200,28,2024-06-19 22:32:30.967908,Company_21,31,0 days 00:03:36,3.6
200,201,78,10,Account,2024-04-22 12:42:57.967908,201,19,2024-04-22 12:48:36.967908,Company_10,12,0 days 00:05:39,5.65
201,202,29,35,General Inquiry,2024-03-09 03:15:14.967908,202,28,2024-03-09 03:16:16.967908,Company_35,16,0 days 00:01:02,1.0333333333333334
202,203,8,40,General Inquiry,2024-04-13 11:11:35.967908,203,27,2024-04-13 11:13:02.967908,Company_40,8,0 days 00:01:27,1.45
203,204,42,35,Technical,2024-05-10 21:32:10.967908,204,13,2024-05-10 21:36:06.967908,Company_35,16,0 days 00:03:56,3.933333333333333
204,205,58,4,Technical,2024-03-18 04:27:06.967908,205,38,2024-03-18 04:27:57.967908,Company_4,33,0 days 00:00:51,0.85
205,206,34,4,Technical,2024-05-14 13:53:20.967908,206,43,2024-05-14 13:54:03.967908,Company_4,33,0 days 00:00:43,0.7166666666666667
206,207,96,32,Billing,2024-02-17 02:30:27.967908,207,21,2024-02-17 02:40:14.967908,Company_32,47,0 days 00:09:47,9.783333333333333
207,208,38,23,Billing,2024-07-05 16:34:34.967908,208,27,2024-07-05 16:38:15.967908,Company_23,7,0 days 00:03:41,3.683333333333333
208,209,86,7,Technical,2024-08-04 13:09:13.967908,209,46,2024-08-04 13:12:35.967908,Company_7,35,0 days 00:03:22,3.3666666666666667
209,210,50,42,Technical,2024-07-05 05:20:18.967908,210,6,2024-07-05 06:28:02.967908,Company_42,8,0 days 01:07:44,67.73333333333333
210,211,22,32,Billing,2024-04-07 14:51:54.967908,211,38,2024-04-07 14:52:09.967908,Company_32,47,0 days 00:00:15,0.25
211,212,22,32,Billing,2024-05-23 16:17:01.967908,212,49,2024-05-23 16:20:16.967908,Company_32,47,0 days 00:03:15,3.25
212,213,85,45,Technical,2024-07-13 10:23:04.967908,213,11,2024-07-13 10:37:37.967908,Company_45,1,0 days 00:14:33,14.55
213,214,68,12,Technical,2024-03-22 03:57:41.967908,214,47,2024-03-22 03:59:09.967908,Company_12,4,0 days 00:01:28,1.4666666666666666
214,215,792,21,Technical,2024-05-25 01:21:05.967908,215,41,2024-05-25 01:27:07.967908,Company_21,31,0 days 00:06:02,6.033333333333333
215,216,96,32,Billing,2024-08-11 16:32:14.967908,216,17,2024-08-11 16:35:53.967908,Company_32,47,0 days 00:03:39,3.65
216,217,6,7,Billing,2024-03-08 03:17:37.967908,217,39,2024-03-08 03:20:48.967908,Company_7,35,0 days 00:03:11,3.183333333333333
217,218,727,23,Billing,2024-08-03 12:17:38.967908,218,7,2024-08-03 12:55:10.967908,Company_23,7,0 days 00:37:32,37.53333333333333
218,219,98,26,Account,2024-06-16 21:29:36.967908,219,30,2024-06-16 21:31:59.967908,Company_26,8,0 days 00:02:23,2.3833333333333333
219,220,28,28,Technical,2024-04-14 10:14:12.967908,220,21,2024-04-14 10:44:38.967908,Company_28,10,0 days 00:30:26,30.433333333333334
220,221,73,13,Technical,2024-07-28 21:50:48.967908,221,1,2024-07-28 21:53:20.967908,Company_13,9,0 days 00:02:32,2.533333333333333
221,222,100,41,General Inquiry,2024-06-19 13:06:13.967908,222,25,2024-06-19 13:07:23.967908,Company_41,15,0 days 00:01:10,1.1666666666666667
222,223,43,7,Technical,2024-05-25 01:15:49.967908,223,32,2024-05-25 01:26:17.967908,Company_7,35,0 days 00:10:28,10.466666666666667
223,224,93,7,Technical,2024-06-13 17:23:24.967908,224,8,2024-06-13 18:05:40.967908,Company_7,35,0 days 00:42:16,42.266666666666666
224,225,98,26,Technical,2024-03-26 02:22:34.967908,225,5,2024-03-26 02:27:49.967908,Company_26,8,0 days 00:05:15,5.25
225,226,80,2,Technical,2024-03-17 03:39:57.967908,226,30,2024-03-17 03:44:08.967908,Company_2,6,0 days 00:04:11,4.183333333333334
226,227,75,48,Technical,2024-04-29 01:56:53.967908,227,8,2024-04-29 02:18:58.967908,Company_48,21,0 days 00:22:05,22.083333333333332
227,228,70,10,Technical,2024-07-13 12:56:28.967908,228,49,2024-07-13 12:58:59.967908,Company_10,12,0 days 00:02:31,2.5166666666666666
228,229,88,21,Account,2024-03-18 20:15:23.967908,229,19,2024-03-18 20:32:24.967908,Company_21,31,0 days 00:17:01,17.016666666666666
229,230,26,32,Technical,2024-05-31 05:04:18.967908,230,44,2024-05-31 05:11:19.967908,Company_32,47,0 days 00:07:01,7.016666666666667
230,231,3,4,Billing,2024-07-16 16:02:44.967908,231,30,2024-07-16 16:06:29.967908,Company_4,33,0 days 00:03:45,3.75
231,232,73,13,Billing,2024-08-13 14:14:15.967908,232,15,2024-08-13 14:16:35.967908,Company_13,9,0 days 00:02:20,2.3333333333333335
232,233,28,28,Technical,2024-05-29 11:00:38.967908,233,36,2024-05-29 11:08:48.967908,Company_28,10,0 days 00:08:10,8.166666666666666
233,234,71,23,Technical,2024-08-12 19:52:23.967908,234,44,2024-08-12 19:54:27.967908,Company_23,7,0 days 00:02:04,2.066666666666667
234,235,932,4,Technical,2024-02-16 14:02:54.967908,235,27,2024-02-16 14:03:16.967908,Company_4,33,0 days 00:00:22,0.36666666666666664
235,236,83,3,Technical,2024-06-11 18:40:02.967908,236,13,2024-06-11 18:44:48.967908,Company_3,14,0 days 00:04:46,4.766666666666667
236,237,51,39,Account,2024-04-19 10:03:36.967908,237,14,2024-04-19 10:16:40.967908,Company_39,1,0 days 00:13:04,13.066666666666666
237,238,83,3,General Inquiry,2024-05-21 08:27:03.967908,238,37,2024-05-21 08:27:38.967908,Company_3,14,0 days 00:00:35,0.5833333333333334
238,239,16,32,Technical,2024-02-20 06:09:05.967908,239,48,2024-02-20 06:12:39.967908,Company_32,47,0 days 00:03:34,3.566666666666667
239,240,87,4,Billing,2024-03-09 04:43:28.967908,240,30,2024-03-09 04:46:52.967908,Company_4,33,0 days 00:03:24,3.4
240,241,33,1,Technical,2024-04-26 22:59:46.967908,241,39,2024-04-26 23:17:42.967908,Company_1,12,0 days 00:17:56,17.933333333333334
241,242,11,35,Account,2024-08-05 02:31:26.967908,242,47,2024-08-05 02:48:26.967908,Company_35,16,0 days 00:17:00,17.0
242,243,23,43,Technical,2024-07-26 23:13:32.967908,243,13,2024-07-26 23:18:54.967908,Company_43,6,0 days 00:05:22,5.366666666666666
243,244,27,35,Technical,2024-07-22 03:13:35.967908,244,16,2024-07-22 03:18:13.967908,Company_35,16,0 days 00:04:38,4.633333333333334
244,245,9,32,Billing,2024-04-16 04:30:10.967908,245,44,2024-04-16 04:31:29.967908,Company_32,47,0 days 00:01:19,1.3166666666666667
245,246,9,32,Account,2024-04-02 23:18:43.967908,246,7,2024-04-02 23:21:58.967908,Company_32,47,0 days 00:03:15,3.25
246,247,28,28,Billing,2024-02-27 17:20:03.967908,247,48,2024-02-27 17:33:23.967908,Company_28,10,0 days 00:13:20,13.333333333333334
247,248,325,49,Billing,2024-04-03 05:55:34.967908,248,27,2024-04-03 06:44:15.967908,Company_49,10,0 days 00:48:41,48.68333333333333
248,249,64,23,Technical,2024-08-04 23:12:16.967908,249,45,2024-08-04 23:24:31.967908,Company_23,7,0 days 00:12:15,12.25
249,250,40,7,Billing,2024-06-05 15:27:29.967908,250,35,2024-06-05 15:43:51.967908,Company_7,35,0 days 00:16:22,16.366666666666667
250,251,967,7,Billing,2024-03-02 18:25:04.967908,251,15,2024-03-02 18:43:39.967908,Company_7,35,0 days 00:18:35,18.583333333333332
251,252,67,4,Account,2024-03-04 02:33:26.967908,252,28,2024-03-04 02:46:46.967908,Company_4,33,0 days 00:13:20,13.333333333333334
252,253,56,44,Technical,2024-07-07 14:19:11.967908,253,35,2024-07-07 14:35:43.967908,Company_44,5,0 days 00:16:32,16.533333333333335
253,254,67,4,General Inquiry,2024-05-20 20:15:46.967908,254,7,2024-05-20 20:18:42.967908,Company_4,33,0 days 00:02:56,2.933333333333333
254,255,21,33,Billing,2024-07-23 22:19:38.967908,255,50,2024-07-23 22:38:56.967908,Company_33,7,0 days 00:19:18,19.3
255,256,24,21,Billing,2024-02-29 21:56:13.967908,256,46,2024-02-29 22:04:47.967908,Company_21,31,0 days 00:08:34,8.566666666666666
256,257,12,4,Technical,2024-07-13 04:02:46.967908,257,50,2024-07-13 04:04:08.967908,Company_4,33,0 days 00:01:22,1.3666666666666667
257,258,90,7,Technical,2024-05-29 21:58:26.967908,258,46,2024-05-29 22:05:03.967908,Company_7,35,0 days 00:06:37,6.616666666666666
258,259,80,2,Account,2024-07-14 04:25:49.967908,259,20,2024-07-14 04:26:58.967908,Company_2,6,0 days 00:01:09,1.15
259,260,590,4,Technical,2024-03-11 21:28:11.967908,260,32,2024-03-11 21:34:19.967908,Company_4,33,0 days 00:06:08,6.133333333333334
260,261,48,40,Technical,2024-03-12 09:43:51.967908,261,38,2024-03-12 09:44:04.967908,Company_40,8,0 days 00:00:13,0.21666666666666667
261,262,958,48,General Inquiry,2024-06-23 14:02:42.967908,262,40,2024-06-23 14:24:28.967908,Company_48,21,0 days 00:21:46,21.766666666666666
262,263,65,20,Account,2024-05-18 18:21:35.967908,263,32,2024-05-18 18:31:46.967908,Company_20,1,0 days 00:10:11,10.183333333333334
263,264,62,42,Billing,2024-06-02 05:39:13.967908,264,26,2024-06-02 05:46:41.967908,Company_42,8,0 days 00:07:28,7.466666666666667
264,265,11,35,Account,2024-03-19 12:55:50.967908,265,39,2024-03-19 12:56:05.967908,Company_35,16,0 days 00:00:15,0.25
265,266,16,32,Account,2024-04-07 22:38:12.967908,266,20,2024-04-07 22:53:29.967908,Company_32,47,0 days 00:15:17,15.283333333333333
266,267,94,33,Account,2024-05-28 22:31:17.967908,267,18,2024-05-28 22:33:40.967908,Company_33,7,0 days 00:02:23,2.3833333333333333
267,268,5,35,Technical,2024-08-03 21:12:57.967908,268,50,2024-08-03 21:14:56.967908,Company_35,16,0 days 00:01:59,1.9833333333333334
268,269,32,21,Technical,2024-06-13 06:18:57.967908,269,15,2024-06-13 06:22:58.967908,Company_21,31,0 days 00:04:01,4.016666666666667
269,270,11,35,General Inquiry,2024-05-08 15:20:56.967908,270,22,2024-05-08 15:29:58.967908,Company_35,16,0 days 00:09:02,9.033333333333333
270,271,66,7,Technical,2024-03-28 14:26:04.967908,271,22,2024-03-28 14:29:07.967908,Company_7,35,0 days 00:03:03,3.05
271,272,48,40,Technical,2024-05-31 04:41:06.967908,272,21,2024-05-31 04:51:04.967908,Company_40,8,0 days 00:09:58,9.966666666666667
272,273,72,32,Billing,2024-07-12 03:10:27.967908,273,2,2024-07-12 03:26:20.967908,Company_32,47,0 days 00:15:53,15.883333333333333
273,274,546,38,Technical,2024-07-07 05:06:31.967908,274,40,2024-07-07 05:11:57.967908,Company_38,1,0 days 00:05:26,5.433333333333334
274,275,956,10,Account,2024-06-29 10:23:58.967908,275,43,2024-06-29 10:25:40.967908,Company_10,12,0 days 00:01:42,1.7
275,276,25,4,General Inquiry,2024-03-26 12:48:54.967908,276,18,2024-03-26 12:49:57.967908,Company_4,33,0 days 00:01:03,1.05
276,277,14,4,Account,2024-07-03 21:57:58.967908,277,23,2024-07-03 22:03:34.967908,Company_4,33,0 days 00:05:36,5.6
277,278,46,6,Account,2024-04-17 00:05:11.967908,278,13,2024-04-17 00:09:17.967908,Company_6,5,0 days 00:04:06,4.1
278,279,257,32,Account,2024-05-03 22:49:19.967908,279,41,2024-05-03 22:51:35.967908,Company_32,47,0 days 00:02:16,2.2666666666666666
279,280,95,14,Technical,2024-06-25 21:40:17.967908,280,9,2024-06-25 21:58:29.967908,Company_14,1,0 days 00:18:12,18.2
280,281,10,33,Technical,2024-06-21 16:02:04.967908,281,49,2024-06-21 16:03:01.967908,Company_33,7,0 days 00:00:57,0.95
281,282,21,33,Billing,2024-04-28 23:38:56.967908,282,7,2024-04-28 23:46:25.967908,Company_33,7,0 days 00:07:29,7.483333333333333
282,283,42,35,General Inquiry,2024-05-11 13:04:39.967908,283,41,2024-05-11 13:14:28.967908,Company_35,16,0 days 00:09:49,9.816666666666666
283,284,77,22,Account,2024-08-09 03:53:19.967908,284,1,2024-08-09 04:00:32.967908,Company_22,5,0 days 00:07:13,7.216666666666667
284,285,16,32,Account,2024-05-26 23:27:41.967908,285,2,2024-05-26 23:30:59.967908,Company_32,47,0 days 00:03:18,3.3
285,286,565,32,Technical,2024-05-14 03:27:40.967908,286,4,2024-05-14 03:30:41.967908,Company_32,47,0 days 00:03:01,3.0166666666666666
286,287,73,13,Account,2024-03-10 23:18:13.967908,287,14,2024-03-10 23:24:08.967908,Company_13,9,0 days 00:05:55,5.916666666666667
287,288,21,33,Billing,2024-04-04 14:42:26.967908,288,32,2024-04-04 14:43:56.967908,Company_33,7,0 days 00:01:30,1.5
288,289,48,40,Technical,2024-03-31 02:32:55.967908,289,36,2024-03-31 02:36:57.967908,Company_40,8,0 days 00:04:02,4.033333333333333
289,290,44,4,Technical,2024-02-28 21:45:56.967908,290,2,2024-02-28 21:50:59.967908,Company_4,33,0 days 00:05:03,5.05
290,291,4,49,Technical,2024-04-22 02:58:34.967908,291,40,2024-04-22 03:01:16.967908,Company_49,10,0 days 00:02:42,2.7
291,292,793,28,Billing,2024-02-20 13:24:36.967908,292,50,2024-02-20 13:38:21.967908,Company_28,10,0 days 00:13:45,13.75
292,293,808,18,Technical,2024-06-09 17:06:02.967908,293,14,2024-06-09 17:09:05.967908,Company_18,10,0 days 00:03:03,3.05
293,294,38,23,Billing,2024-06-03 00:50:41.967908,294,20,2024-06-03 00:55:43.967908,Company_23,7,0 days 00:05:02,5.033333333333333
294,295,53,43,Technical,2024-04-01 03:47:44.967908,295,25,2024-04-01 03:47:51.967908,Company_43,6,0 days 00:00:07,0.11666666666666667
295,296,77,22,Technical,2024-06-09 17:42:46.967908,296,42,2024-06-09 17:48:46.967908,Company_22,5,0 days 00:06:00,6.0
296,297,74,48,Billing,2024-03-30 05:40:14.967908,297,49,2024-03-30 05:46:14.967908,Company_48,21,0 days 00:06:00,6.0
297,298,19,10,Technical,2024-02-17 20:53:42.967908,298,8,2024-02-17 20:58:32.967908,Company_10,12,0 days 00:04:50,4.833333333333333
298,299,93,7,Technical,2024-03-01 06:14:06.967908,299,28,2024-03-01 06:18:57.967908,Company_7,35,0 days 00:04:51,4.85
299,300,7,1,General Inquiry,2024-07-02 22:09:40.967908,300,46,2024-07-02 22:19:16.967908,Company_1,12,0 days 00:09:36,9.6
300,301,7,1,Billing,2024-06-18 00:32:10.967908,301,21,2024-06-18 01:23:34.967908,Company_1,12,0 days 00:51:24,51.4
301,302,909,2,Technical,2024-02-27 21:45:17.967908,302,23,2024-02-27 21:53:41.967908,Company_2,6,0 days 00:08:24,8.4
302,303,17,11,Technical,2024-03-31 22:19:45.967908,303,32,2024-03-31 22:22:03.967908,Company_11,4,0 days 00:02:18,2.3
303,304,37,10,Technical,2024-02-29 13:29:29.967908,304,8,2024-02-29 13:32:07.967908,Company_10,12,0 days 00:02:38,2.6333333333333333
304,305,83,3,Technical,2024-08-10 06:56:47.967908,305,31,2024-08-10 06:59:46.967908,Company_3,14,0 days 00:02:59,2.9833333333333334
305,306,61,40,General Inquiry,2024-02-22 13:46:41.967908,306,37,2024-02-22 13:50:52.967908,Company_40,8,0 days 00:04:11,4.183333333333334
306,307,97,32,Billing,2024-08-01 09:34:28.967908,307,16,2024-08-01 09:35:06.967908,Company_32,47,0 days 00:00:38,0.6333333333333333
307,308,37,10,Billing,2024-04-20 15:17:30.967908,308,40,2024-04-20 15:18:16.967908,Company_10,12,0 days 00:00:46,0.7666666666666667
308,309,63,1,Technical,2024-03-01 05:36:09.967908,309,42,2024-03-01 05:37:06.967908,Company_1,12,0 days 00:00:57,0.95
309,310,16,32,Account,2024-05-26 07:31:28.967908,310,27,2024-05-26 07:32:27.967908,Company_32,47,0 days 00:00:59,0.9833333333333333
310,311,54,26,Technical,2024-04-02 16:33:55.967908,311,40,2024-04-02 16:54:27.967908,Company_26,8,0 days 00:20:32,20.533333333333335
311,312,44,4,Technical,2024-04-10 13:10:53.967908,312,41,2024-04-10 13:11:49.967908,Company_4,33,0 days 00:00:56,0.9333333333333333
312,313,99,4,Account,2024-06-25 09:02:44.967908,313,18,2024-06-25 09:02:54.967908,Company_4,33,0 days 00:00:10,0.16666666666666666
313,314,92,35,Technical,2024-05-20 17:34:43.967908,314,35,2024-05-20 17:39:12.967908,Company_35,16,0 days 00:04:29,4.483333333333333
314,315,50,42,Technical,2024-03-29 01:47:57.967908,315,49,2024-03-29 01:56:06.967908,Company_42,8,0 days 00:08:09,8.15
315,316,3,4,Technical,2024-05-31 04:23:44.967908,316,15,2024-05-31 04:23:44.967908,Company_4,33,0 days 00:00:00,0.0
316,317,91,32,Technical,2024-03-13 04:00:04.967908,317,27,2024-03-13 04:05:43.967908,Company_32,47,0 days 00:05:39,5.65
317,318,64,23,Technical,2024-07-05 22:27:02.967908,318,17,2024-07-05 22:47:59.967908,Company_23,7,0 days 00:20:57,20.95
318,319,2,39,Technical,2024-08-05 19:35:11.967908,319,40,2024-08-05 19:42:03.967908,Company_39,1,0 days 00:06:52,6.866666666666666
319,320,865,4,Account,2024-06-06 08:38:13.967908,320,2,2024-06-06 08:40:26.967908,Company_4,33,0 days 00:02:13,2.216666666666667
320,321,773,28,Technical,2024-06-07 08:43:27.967908,321,49,2024-06-07 08:49:15.967908,Company_28,10,0 days 00:05:48,5.8
321,322,14,4,Billing,2024-05-18 06:11:23.967908,322,50,2024-05-18 07:00:19.967908,Company_4,33,0 days 00:48:56,48.93333333333333
322,323,55,40,Account,2024-04-03 15:49:57.967908,323,31,2024-04-03 15:56:00.967908,Company_40,8,0 days 00:06:03,6.05
323,324,12,4,Technical,2024-07-17 19:58:29.967908,324,37,2024-07-17 20:05:19.967908,Company_4,33,0 days 00:06:50,6.833333333333333
324,325,18,3,Technical,2024-05-18 07:35:49.967908,325,41,2024-05-18 07:46:51.967908,Company_3,14,0 days 00:11:02,11.033333333333333
325,326,88,21,Technical,2024-07-22 06:35:31.967908,326,41,2024-07-22 06:36:31.967908,Company_21,31,0 days 00:01:00,1.0
326,327,45,9,Technical,2024-05-05 12:25:12.967908,327,34,2024-05-05 12:25:23.967908,Company_9,4,0 days 00:00:11,0.18333333333333332
327,328,55,40,Account,2024-03-24 10:45:28.967908,328,34,2024-03-24 10:46:43.967908,Company_40,8,0 days 00:01:15,1.25
328,329,392,21,General Inquiry,2024-03-05 18:58:24.967908,329,3,2024-03-05 19:00:54.967908,Company_21,31,0 days 00:02:30,2.5
329,330,94,33,Technical,2024-03-06 07:06:49.967908,330,17,2024-03-06 07:07:25.967908,Company_33,7,0 days 00:00:36,0.6
330,331,82,22,Technical,2024-06-23 10:27:55.967908,331,14,2024-06-23 10:28:51.967908,Company_22,5,0 days 00:00:56,0.9333333333333333
331,332,31,24,Account,2024-05-10 04:13:38.967908,332,14,2024-05-10 04:22:36.967908,Company_24,1,0 days 00:08:58,8.966666666666667
332,333,5,35,General Inquiry,2024-04-25 06:31:46.967908,333,46,2024-04-25 06:37:59.967908,Company_35,16,0 days 00:06:13,6.216666666666667
333,334,55,40,Billing,2024-05-08 17:24:10.967908,334,38,2024-05-08 17:24:28.967908,Company_40,8,0 days 00:00:18,0.3
334,335,79,8,Account,2024-05-06 07:15:31.967908,335,35,2024-05-06 07:17:06.967908,Company_8,15,0 days 00:01:35,1.5833333333333333
335,336,76,8,Billing,2024-05-17 03:52:33.967908,336,1,2024-05-17 04:19:33.967908,Company_8,15,0 days 00:27:00,27.0
336,337,8,40,Billing,2024-08-02 05:09:15.967908,337,48,2024-08-02 05:19:15.967908,Company_40,8,0 days 00:10:00,10.0
337,338,18,3,Account,2024-07-07 01:07:23.967908,338,29,2024-07-07 01:14:16.967908,Company_3,14,0 days 00:06:53,6.883333333333334
338,339,61,40,Billing,2024-02-26 23:50:21.967908,339,4,2024-02-27 00:13:19.967908,Company_40,8,0 days 00:22:58,22.966666666666665
339,340,5,35,Technical,2024-06-26 05:29:22.967908,340,33,2024-06-26 05:39:40.967908,Company_35,16,0 days 00:10:18,10.3
340,341,86,7,Technical,2024-06-22 08:42:23.967908,341,17,2024-06-22 08:47:53.967908,Company_7,35,0 days 00:05:30,5.5
341,342,9,32,Technical,2024-06-20 22:47:57.967908,342,28,2024-06-20 22:49:06.967908,Company_32,47,0 days 00:01:09,1.15
342,343,755,39,Account,2024-03-06 14:02:37.967908,343,50,2024-03-06 14:07:59.967908,Company_39,1,0 days 00:05:22,5.366666666666666
343,344,43,7,Technical,2024-02-28 05:51:31.967908,344,26,2024-02-28 05:57:45.967908,Company_7,35,0 days 00:06:14,6.233333333333333
344,345,42,35,Account,2024-05-04 15:44:04.967908,345,8,2024-05-04 15:47:47.967908,Company_35,16,0 days 00:03:43,3.716666666666667
345,346,79,8,Technical,2024-07-06 21:06:16.967908,346,34,2024-07-06 21:08:59.967908,Company_8,15,0 days 00:02:43,2.716666666666667
346,347,21,33,Technical,2024-04-22 08:38:53.967908,347,18,2024-04-22 08:47:11.967908,Company_33,7,0 days 00:08:18,8.3
347,348,79,8,Account,2024-07-20 22:24:53.967908,348,31,2024-07-20 22:47:02.967908,Company_8,15,0 days 00:22:09,22.15
348,349,32,21,Technical,2024-08-01 19:04:06.967908,349,27,2024-08-01 19:14:55.967908,Company_21,31,0 days 00:10:49,10.816666666666666
349,350,10,33,General Inquiry,2024-03-08 16:36:50.967908,350,16,2024-03-08 16:39:48.967908,Company_33,7,0 days 00:02:58,2.966666666666667
350,351,36,32,Account,2024-04-04 18:12:21.967908,351,10,2024-04-04 18:17:08.967908,Company_32,47,0 days 00:04:47,4.783333333333333
351,352,75,48,Technical,2024-03-24 16:15:28.967908,352,40,2024-03-24 16:27:38.967908,Company_48,21,0 days 00:12:10,12.166666666666666
352,353,25,4,Technical,2024-03-24 09:49:15.967908,353,12,2024-03-24 09:53:03.967908,Company_4,33,0 days 00:03:48,3.8
353,354,74,48,Account,2024-05-30 14:39:21.967908,354,22,2024-05-30 14:45:01.967908,Company_48,21,0 days 00:05:40,5.666666666666667
354,355,77,22,Billing,2024-05-13 14:04:26.967908,355,16,2024-05-13 14:06:56.967908,Company_22,5,0 days 00:02:30,2.5
