"ticket_id","user_id","company_id","issue_category","created_at","match_id","ticket_id","staff_id","matched_at","company_id","company_name","company_size","wait_time","wait_time_exceeded"
"207","96","32","Billing","2024-02-17 02:30:27.967908","207","207","21","2024-02-17 02:40:14.967908","32","Company_32","47","00:09:47","0"
"208","38","23","Billing","2024-07-05 16:34:34.967908","208","208","27","2024-07-05 16:38:15.967908","23","Company_23","7","00:03:41","0"
"209","86","7","Technical","2024-08-04 13:09:13.967908","209","209","46","2024-08-04 13:12:35.967908","7","Company_7","35","00:03:22","0"
"210","50","42","Technical","2024-07-05 05:20:18.967908","210","210","6","2024-07-05 06:28:02.967908","42","Company_42","8","01:07:44","1"
"211","22","32","Billing","2024-04-07 14:51:54.967908","211","211","38","2024-04-07 14:52:09.967908","32","Company_32","47","00:00:15","0"
"212","22","32","Billing","2024-05-23 16:17:01.967908","212","212","49","2024-05-23 16:20:16.967908","32","Company_32","47","00:03:15","0"
"213","85","45","Technical","2024-07-13 10:23:04.967908","213","213","11","2024-07-13 10:37:37.967908","45","Company_45","1","00:14:33","0"
"214","68","12","Technical","2024-03-22 03:57:41.967908","214","214","47","2024-03-22 03:59:09.967908","12","Company_12","4","00:01:28","0"
"215","792","21","Technical","2024-05-25 01:21:05.967908","215","215","41","2024-05-25 01:27:07.967908","21","Company_21","31","00:06:02","0"
"216","96","32","Billing","2024-08-11 16:32:14.967908","216","216","17","2024-08-11 16:35:53.967908","32","Company_32","47","00:03:39","0"
"217","6","7","Billing","2024-03-08 03:17:37.967908","217","217","39","2024-03-08 03:20:48.967908","7","Company_7","35","00:03:11","0"
"218","727","23","Billing","2024-08-03 12:17:38.967908","218","218","7","2024-08-03 12:55:10.967908","23","Company_23","7","00:37:32","1"
"219","98","26","Account","2024-06-16 21:29:36.967908","219","219","30","2024-06-16 21:31:59.967908","26","Company_26","8","00:02:23","0"
"220","28","28","Technical","2024-04-14 10:14:12.967908","220","220","21","2024-04-14 10:44:38.967908","28","Company_28","10","00:30:26","1"
"221","73","13","Technical","2024-07-28 21:50:48.967908","221","221","1","2024-07-28 21:53:20.967908","13","Company_13","9","00:02:32","0"
"222","100","41","General Inquiry","2024-06-19 13:06:13.967908","222","222","25","2024-06-19 13:07:23.967908","41","Company_41","15","00:01:10","0"
"223","43","7","Technical","2024-05-25 01:15:49.967908","223","223","32","2024-05-25 01:26:17.967908","7","Company_7","35","00:10:28","0"
"224","93","7","Technical","2024-06-13 17:23:24.967908","224","224","8","2024-06-13 18:05:40.967908","7","Company_7","35","00:42:16","1"
"225","98","26","Technical","2024-03-26 02:22:34.967908","225","225","5","2024-03-26 02:27:49.967908","26","Company_26","8","00:05:15","0"
"226","80","2","Technical","2024-03-17 03:39:57.967908","226","226","30","2024-03-17 03:44:08.967908","2","Company_2","6","00:04:11","0"
"227","75","48","Technical","2024-04-29 01:56:53.967908","227","227","8","2024-04-29 02:18:58.967908","48","Company_48","21","00:22:05","0"
"228","70","10","Technical","2024-07-13 12:56:28.967908","228","228","49","2024-07-13 12:58:59.967908","10","Company_10","12","00:02:31","0"
"229","88","21","Account","2024-03-18 20:15:23.967908","229","229","19","2024-03-18 20:32:24.967908","21","Company_21","31","00:17:01","0"
"230","26","32","Technical","2024-05-31 05:04:18.967908","230","230","44","2024-05-31 05:11:19.967908","32","Company_32","47","00:07:01","0"
"231","3","4","Billing","2024-07-16 16:02:44.967908","231","231","30","2024-07-16 16:06:29.967908","4","Company_4","33","00:03:45","0"
"232","73","13","Billing","2024-08-13 14:14:15.967908","232","232","15","2024-08-13 14:16:35.967908","13","Company_13","9","00:02:20","0"
"233","28","28","Technical","2024-05-29 11:00:38.967908","233","233","36","2024-05-29 11:08:48.967908","28","Company_28","10","00:08:10","0"
"234","71","23","Technical","2024-08-12 19:52:23.967908","234","234","44","2024-08-12 19:54:27.967908","23","Company_23","7","00:02:04","0"
"235","932","4","Technical","2024-02-16 14:02:54.967908","235","235","27","2024-02-16 14:03:16.967908","4","Company_4","33","00:00:22","0"
"236","83","3","Technical","2024-06-11 18:40:02.967908","236","236","13","2024-06-11 18:44:48.967908","3","Company_3","14","00:04:46","0"
"237","51","39","Account","2024-04-19 10:03:36.967908","237","237","14","2024-04-19 10:16:40.967908","39","Company_39","1","00:13:04","0"
"238","83","3","General Inquiry","2024-05-21 08:27:03.967908","238","238","37","2024-05-21 08:27:38.967908","3","Company_3","14","00:00:35","0"
"239","16","32","Technical","2024-02-20 06:09:05.967908","239","239","48","2024-02-20 06:12:39.967908","32","Company_32","47","00:03:34","0"
"240","87","4","Billing","2024-03-09 04:43:28.967908","240","240","30","2024-03-09 04:46:52.967908","4","Company_4","33","00:03:24","0"
"241","33","1","Technical","2024-04-26 22:59:46.967908","241","241","39","2024-04-26 23:17:42.967908","1","Company_1","12","00:17:56","0"
"242","11","35","Account","2024-08-05 02:31:26.967908","242","242","47","2024-08-05 02:48:26.967908","35","Company_35","16","00:17:00","0"
"243","23","43","Technical","2024-07-26 23:13:32.967908","243","243","13","2024-07-26 23:18:54.967908","43","Company_43","6","00:05:22","0"
"244","27","35","Technical","2024-07-22 03:13:35.967908","244","244","16","2024-07-22 03:18:13.967908","35","Company_35","16","00:04:38","0"
"245","9","32","Billing","2024-04-16 04:30:10.967908","245","245","44","2024-04-16 04:31:29.967908","32","Company_32","47","00:01:19","0"
"246","9","32","Account","2024-04-02 23:18:43.967908","246","246","7","2024-04-02 23:21:58.967908","32","Company_32","47","00:03:15","0"
"247","28","28","Billing","2024-02-27 17:20:03.967908","247","247","48","2024-02-27 17:33:23.967908","28","Company_28","10","00:13:20","0"
"248","325","49","Billing","2024-04-03 05:55:34.967908","248","248","27","2024-04-03 06:44:15.967908","49","Company_49","10","00:48:41","1"
"249","64","23","Technical","2024-08-04 23:12:16.967908","249","249","45","2024-08-04 23:24:31.967908","23","Company_23","7","00:12:15","0"
"250","40","7","Billing","2024-06-05 15:27:29.967908","250","250","35","2024-06-05 15:43:51.967908","7","Company_7","35","00:16:22","0"
"251","967","7","Billing","2024-03-02 18:25:04.967908","251","251","15","2024-03-02 18:43:39.967908","7","Company_7","35","00:18:35","0"
"252","67","4","Account","2024-03-04 02:33:26.967908","252","252","28","2024-03-04 02:46:46.967908","4","Company_4","33","00:13:20","0"
"253","56","44","Technical","2024-07-07 14:19:11.967908","253","253","35","2024-07-07 14:35:43.967908","44","Company_44","5","00:16:32","0"
"254","67","4","General Inquiry","2024-05-20 20:15:46.967908","254","254","7","2024-05-20 20:18:42.967908","4","Company_4","33","00:02:56","0"
"255","21","33","Billing","2024-07-23 22:19:38.967908","255","255","50","2024-07-23 22:38:56.967908","33","Company_33","7","00:19:18","0"
"256","24","21","Billing","2024-02-29 21:56:13.967908","256","256","46","2024-02-29 22:04:47.967908","21","Company_21","31","00:08:34","0"
"257","12","4","Technical","2024-07-13 04:02:46.967908","257","257","50","2024-07-13 04:04:08.967908","4","Company_4","33","00:01:22","0"
"258","90","7","Technical","2024-05-29 21:58:26.967908","258","258","46","2024-05-29 22:05:03.967908","7","Company_7","35","00:06:37","0"
"259","80","2","Account","2024-07-14 04:25:49.967908","259","259","20","2024-07-14 04:26:58.967908","2","Company_2","6","00:01:09","0"
"260","590","4","Technical","2024-03-11 21:28:11.967908","260","260","32","2024-03-11 21:34:19.967908","4","Company_4","33","00:06:08","0"
"261","48","40","Technical","2024-03-12 09:43:51.967908","261","261","38","2024-03-12 09:44:04.967908","40","Company_40","8","00:00:13","0"
"262","958","48","General Inquiry","2024-06-23 14:02:42.967908","262","262","40","2024-06-23 14:24:28.967908","48","Company_48","21","00:21:46","0"
"263","65","20","Account","2024-05-18 18:21:35.967908","263","263","32","2024-05-18 18:31:46.967908","20","Company_20","1","00:10:11","0"
"264","62","42","Billing","2024-06-02 05:39:13.967908","264","264","26","2024-06-02 05:46:41.967908","42","Company_42","8","00:07:28","0"
"265","11","35","Account","2024-03-19 12:55:50.967908","265","265","39","2024-03-19 12:56:05.967908","35","Company_35","16","00:00:15","0"
"266","16","32","Account","2024-04-07 22:38:12.967908","266","266","20","2024-04-07 22:53:29.967908","32","Company_32","47","00:15:17","0"
"267","94","33","Account","2024-05-28 22:31:17.967908","267","267","18","2024-05-28 22:33:40.967908","33","Company_33","7","00:02:23","0"
"268","5","35","Technical","2024-08-03 21:12:57.967908","268","268","50","2024-08-03 21:14:56.967908","35","Company_35","16","00:01:59","0"
"269","32","21","Technical","2024-06-13 06:18:57.967908","269","269","15","2024-06-13 06:22:58.967908","21","Company_21","31","00:04:01","0"
"270","11","35","General Inquiry","2024-05-08 15:20:56.967908","270","270","22","2024-05-08 15:29:58.967908","35","Company_35","16","00:09:02","0"
"271","66","7","Technical","2024-03-28 14:26:04.967908","271","271","22","2024-03-28 14:29:07.967908","7","Company_7","35","00:03:03","0"
"272","48","40","Technical","2024-05-31 04:41:06.967908","272","272","21","2024-05-31 04:51:04.967908","40","Company_40","8","00:09:58","0"
"273","72","32","Billing","2024-07-12 03:10:27.967908","273","273","2","2024-07-12 03:26:20.967908","32","Company_32","47","00:15:53","0"
"274","546","38","Technical","2024-07-07 05:06:31.967908","274","274","40","2024-07-07 05:11:57.967908","38","Company_38","1","00:05:26","0"
"275","956","10","Account","2024-06-29 10:23:58.967908","275","275","43","2024-06-29 10:25:40.967908","10","Company_10","12","00:01:42","0"
"276","25","4","General Inquiry","2024-03-26 12:48:54.967908","276","276","18","2024-03-26 12:49:57.967908","4","Company_4","33","00:01:03","0"
"277","14","4","Account","2024-07-03 21:57:58.967908","277","277","23","2024-07-03 22:03:34.967908","4","Company_4","33","00:05:36","0"
"278","46","6","Account","2024-04-17 00:05:11.967908","278","278","13","2024-04-17 00:09:17.967908","6","Company_6","5","00:04:06","0"
"279","257","32","Account","2024-05-03 22:49:19.967908","279","279","41","2024-05-03 22:51:35.967908","32","Company_32","47","00:02:16","0"
"280","95","14","Technical","2024-06-25 21:40:17.967908","280","280","9","2024-06-25 21:58:29.967908","14","Company_14","1","00:18:12","0"
"281","10","33","Technical","2024-06-21 16:02:04.967908","281","281","49","2024-06-21 16:03:01.967908","33","Company_33","7","00:00:57","0"
"282","21","33","Billing","2024-04-28 23:38:56.967908","282","282","7","2024-04-28 23:46:25.967908","33","Company_33","7","00:07:29","0"
"283","42","35","General Inquiry","2024-05-11 13:04:39.967908","283","283","41","2024-05-11 13:14:28.967908","35","Company_35","16","00:09:49","0"
"284","77","22","Account","2024-08-09 03:53:19.967908","284","284","1","2024-08-09 04:00:32.967908","22","Company_22","5","00:07:13","0"
"285","16","32","Account","2024-05-26 23:27:41.967908","285","285","2","2024-05-26 23:30:59.967908","32","Company_32","47","00:03:18","0"
"286","565","32","Technical","2024-05-14 03:27:40.967908","286","286","4","2024-05-14 03:30:41.967908","32","Company_32","47","00:03:01","0"
"287","73","13","Account","2024-03-10 23:18:13.967908","287","287","14","2024-03-10 23:24:08.967908","13","Company_13","9","00:05:55","0"
"288","21","33","Billing","2024-04-04 14:42:26.967908","288","288","32","2024-04-04 14:43:56.967908","33","Company_33","7","00:01:30","0"
"289","48","40","Technical","2024-03-31 02:32:55.967908","289","289","36","2024-03-31 02:36:57.967908","40","Company_40","8","00:04:02","0"
"290","44","4","Technical","2024-02-28 21:45:56.967908","290","290","2","2024-02-28 21:50:59.967908","4","Company_4","33","00:05:03","0"
"291","4","49","Technical","2024-04-22 02:58:34.967908","291","291","40","2024-04-22 03:01:16.967908","49","Company_49","10","00:02:42","0"
"292","793","28","Billing","2024-02-20 13:24:36.967908","292","292","50","2024-02-20 13:38:21.967908","28","Company_28","10","00:13:45","0"
"293","808","18","Technical","2024-06-09 17:06:02.967908","293","293","14","2024-06-09 17:09:05.967908","18","Company_18","10","00:03:03","0"
"294","38","23","Billing","2024-06-03 00:50:41.967908","294","294","20","2024-06-03 00:55:43.967908","23","Company_23","7","00:05:02","0"
"295","53","43","Technical","2024-04-01 03:47:44.967908","295","295","25","2024-04-01 03:47:51.967908","43","Company_43","6","00:00:07","0"
"296","77","22","Technical","2024-06-09 17:42:46.967908","296","296","42","2024-06-09 17:48:46.967908","22","Company_22","5","00:06:00","0"
"297","74","48","Billing","2024-03-30 05:40:14.967908","297","297","49","2024-03-30 05:46:14.967908","48","Company_48","21","00:06:00","0"
"298","19","10","Technical","2024-02-17 20:53:42.967908","298","298","8","2024-02-17 20:58:32.967908","10","Company_10","12","00:04:50","0"
"299","93","7","Technical","2024-03-01 06:14:06.967908","299","299","28","2024-03-01 06:18:57.967908","7","Company_7","35","00:04:51","0"
"300","7","1","General Inquiry","2024-07-02 22:09:40.967908","300","300","46","2024-07-02 22:19:16.967908","1","Company_1","12","00:09:36","0"
"301","7","1","Billing","2024-06-18 00:32:10.967908","301","301","21","2024-06-18 01:23:34.967908","1","Company_1","12","00:51:24","1"
"302","909","2","Technical","2024-02-27 21:45:17.967908","302","302","23","2024-02-27 21:53:41.967908","2","Company_2","6","00:08:24","0"
"303","17","11","Technical","2024-03-31 22:19:45.967908","303","303","32","2024-03-31 22:22:03.967908","11","Company_11","4","00:02:18","0"
"304","37","10","Technical","2024-02-29 13:29:29.967908","304","304","8","2024-02-29 13:32:07.967908","10","Company_10","12","00:02:38","0"
"305","83","3","Technical","2024-08-10 06:56:47.967908","305","305","31","2024-08-10 06:59:46.967908","3","Company_3","14","00:02:59","0"
"306","61","40","General Inquiry","2024-02-22 13:46:41.967908","306","306","37","2024-02-22 13:50:52.967908","40","Company_40","8","00:04:11","0"
"307","97","32","Billing","2024-08-01 09:34:28.967908","307","307","16","2024-08-01 09:35:06.967908","32","Company_32","47","00:00:38","0"
"308","37","10","Billing","2024-04-20 15:17:30.967908","308","308","40","2024-04-20 15:18:16.967908","10","Company_10","12","00:00:46","0"
"309","63","1","Technical","2024-03-01 05:36:09.967908","309","309","42","2024-03-01 05:37:06.967908","1","Company_1","12","00:00:57","0"
"310","16","32","Account","2024-05-26 07:31:28.967908","310","310","27","2024-05-26 07:32:27.967908","32","Company_32","47","00:00:59","0"
"311","54","26","Technical","2024-04-02 16:33:55.967908","311","311","40","2024-04-02 16:54:27.967908","26","Company_26","8","00:20:32","0"
"312","44","4","Technical","2024-04-10 13:10:53.967908","312","312","41","2024-04-10 13:11:49.967908","4","Company_4","33","00:00:56","0"
"313","99","4","Account","2024-06-25 09:02:44.967908","313","313","18","2024-06-25 09:02:54.967908","4","Company_4","33","00:00:10","0"
"314","92","35","Technical","2024-05-20 17:34:43.967908","314","314","35","2024-05-20 17:39:12.967908","35","Company_35","16","00:04:29","0"
"315","50","42","Technical","2024-03-29 01:47:57.967908","315","315","49","2024-03-29 01:56:06.967908","42","Company_42","8","00:08:09","0"
"316","3","4","Technical","2024-05-31 04:23:44.967908","316","316","15","2024-05-31 04:23:44.967908","4","Company_4","33","00:00:00","0"
"317","91","32","Technical","2024-03-13 04:00:04.967908","317","317","27","2024-03-13 04:05:43.967908","32","Company_32","47","00:05:39","0"
"318","64","23","Technical","2024-07-05 22:27:02.967908","318","318","17","2024-07-05 22:47:59.967908","23","Company_23","7","00:20:57","0"
"319","2","39","Technical","2024-08-05 19:35:11.967908","319","319","40","2024-08-05 19:42:03.967908","39","Company_39","1","00:06:52","0"
"320","865","4","Account","2024-06-06 08:38:13.967908","320","320","2","2024-06-06 08:40:26.967908","4","Company_4","33","00:02:13","0"
"321","773","28","Technical","2024-06-07 08:43:27.967908","321","321","49","2024-06-07 08:49:15.967908","28","Company_28","10","00:05:48","0"
"322","14","4","Billing","2024-05-18 06:11:23.967908","322","322","50","2024-05-18 07:00:19.967908","4","Company_4","33","00:48:56","1"
"323","55","40","Account","2024-04-03 15:49:57.967908","323","323","31","2024-04-03 15:56:00.967908","40","Company_40","8","00:06:03","0"
"324","12","4","Technical","2024-07-17 19:58:29.967908","324","324","37","2024-07-17 20:05:19.967908","4","Company_4","33","00:06:50","0"
